IIIIIIIIIIII,-60.75184989056028
ZIIIIIIIIIII,16.18225750074882
XYYIIIIIIIII,0.16704562132287082
YYXIIIIIIIII,-0.16704562132287082
XXIYYXIIIIII,-0.04572806245718268
YXIYXXIIIIII,0.04572806245718268
XXIXIIIYIZYX,-0.060450596863286174
YXIXIIIYIZXX,0.060450596863286174
ZZIIIIIIIIII,16.18225750074882
ZXIZIIIIIIII,-0.16704562132287076
IXZIIIIIIIII,0.16704562132287076
ZXIYIYIIIIII,-0.04572806245718267
IYIYZXIIIIII,0.04572806245718267
ZXIXIIIYIIIY,-0.06045059686328619
IYIXIIIYIZZX,0.06045059686328619
IIZIIIIIIIII,2.337975623645775
IZXYYXIIIIII,0.16073282243299564
IZYYXXIIIIII,-0.16073282243299564
IZXXIIIYIZYX,0.28842321165264
IZYXIIIYIZXX,-0.28842321165264
IZZZIIIIIIII,2.337975623645775
IZZYIYIIIIII,0.16073282243299564
IIIXZXIIIIII,0.16073282243299564
IZZXIIIYIIIY,0.2884232116526399
IIIYIIIYIZZX,-0.2884232116526399
IIIIZIIIIIII,1.7728296187974968
IIIZXXIYIZYX,0.4545241080213092
IIIZYXIYIZXX,-0.4545241080213092
IIIIZZIIIIII,1.772829618797497
IIIZZXIYIIIY,0.45452410802130927
IIIZIYIYIZZX,-0.45452410802130927
IIIIIIZIIIII,1.9808896970111505
IIIZIZZZIIII,1.9808896970111505
IIIIIIIIZIII,1.98088969701115
IIIIIIIIZZII,1.98088969701115
IIIIIIIIIIZI,1.1929794865503132
IIIIIIIIIZZZ,1.1929794865503134
IZIIIIIIIIII,1.3405515800405652
YXYIIIIIIIII,0.1256725210838721
XXXIIIIIIIII,0.1256725210838721
YYIYYXIIIIII,0.04153341937492101
XYIYXXIIIIII,0.04153341937492101
YYIXIIIYIZYX,0.04314839139286339
XYIXIIIYIZXX,0.04314839139286339
IXIZIIIIIIII,-0.1256725210838721
ZXZIIIIIIIII,0.1256725210838721
YZYZIIIIIIII,0.018655086628685345
XZXIIIIIIIII,0.018655086628685345
XZXZIIIIIIII,0.018655086628685345
YZYIIIIIIIII,0.018655086628685345
